ID	KO	PathID	PathName
CERS2_HUMAN	K04710	path:ko04071	Sphingolipid signaling pathway
CD34_HUMAN	K06474	path:ko04514	Cell adhesion molecules (CAMs)
CD34_HUMAN	K06474	path:ko04640	Hematopoietic cell lineage
CNGA2_HUMAN	K04949	path:ko04024	cAMP signaling pathway
CNGA2_HUMAN	K04949	path:ko04740	Olfactory transduction
CNGA1_HUMAN	K04948	path:ko04024	cAMP signaling pathway
CNGA1_HUMAN	K04948	path:ko04744	Phototransduction
CNGA1_HUMAN	K04948	path:ko04022	cGMP-PKG signaling pathway
CNOT2_HUMAN	K12605	path:ko03018	RNA degradation
COASY_HUMAN	K02318	path:ko00770	Pantothenate and CoA biosynthesis
CLD23_HUMAN	K06087	path:ko04514	Cell adhesion molecules (CAMs)
CLD23_HUMAN	K06087	path:ko05130	Pathogenic Escherichia coli infection
CLD23_HUMAN	K06087	path:ko04530	Tight junction
CLD23_HUMAN	K06087	path:ko05160	Hepatitis C
CLD23_HUMAN	K06087	path:ko04670	Leukocyte transendothelial migration
CNTF_HUMAN	K05420	path:ko04630	JAK-STAT signaling pathway
CNTF_HUMAN	K05420	path:ko04060	Cytokine-cytokine receptor interaction
CLD7_HUMAN	K06087	path:ko04514	Cell adhesion molecules (CAMs)
CLD7_HUMAN	K06087	path:ko05130	Pathogenic Escherichia coli infection
CLD7_HUMAN	K06087	path:ko04530	Tight junction
CLD7_HUMAN	K06087	path:ko05160	Hepatitis C
CLD7_HUMAN	K06087	path:ko04670	Leukocyte transendothelial migration
CRTC3_HUMAN	K16334	path:ko05166	Human T-cell leukemia virus 1 infection
CSF1_HUMAN	K05453	path:ko04015	Rap1 signaling pathway
CSF1_HUMAN	K05453	path:ko04151	PI3K-Akt signaling pathway
CSF1_HUMAN	K05453	path:ko04010	MAPK signaling pathway
CSF1_HUMAN	K05453	path:ko04061	Viral protein interaction with cytokine and cytokine receptor
CSF1_HUMAN	K05453	path:ko04014	Ras signaling pathway
CSF1_HUMAN	K05453	path:ko04060	Cytokine-cytokine receptor interaction
CSF1_HUMAN	K05453	path:ko05323	Rheumatoid arthritis
CSF1_HUMAN	K05453	path:ko04640	Hematopoietic cell lineage
CSF1_HUMAN	K05453	path:ko04668	TNF signaling pathway
CSF1_HUMAN	K05453	path:ko04380	Osteoclast differentiation
CSF1_HUMAN	K05453	path:ko05010	Alzheimer disease
COX41_HUMAN	K02263	path:ko04932	Non-alcoholic fatty liver disease (NAFLD)
COX41_HUMAN	K02263	path:ko05012	Parkinson disease
COX41_HUMAN	K02263	path:ko05016	Huntington disease
COX41_HUMAN	K02263	path:ko04260	Cardiac muscle contraction
COX41_HUMAN	K02263	path:ko00190	Oxidative phosphorylation
COX41_HUMAN	K02263	path:ko05010	Alzheimer disease
COX41_HUMAN	K02263	path:ko04714	Thermogenesis
CP2F1_HUMAN	K07416	path:ko00980	Metabolism of xenobiotics by cytochrome P450
DAB2P_HUMAN	K19901	path:ko04668	TNF signaling pathway
DAB2P_HUMAN	K19901	path:ko04210	Apoptosis
CYC_HUMAN	K08738	path:ko05152	Tuberculosis
CYC_HUMAN	K08738	path:ko05131	Shigellosis
CYC_HUMAN	K08738	path:ko05168	Herpes simplex virus 1 infection
CYC_HUMAN	K08738	path:ko05130	Pathogenic Escherichia coli infection
CYC_HUMAN	K08738	path:ko05012	Parkinson disease
CYC_HUMAN	K08738	path:ko05145	Toxoplasmosis
CYC_HUMAN	K08738	path:ko05169	Epstein-Barr virus infection
CYC_HUMAN	K08738	path:ko05132	Salmonella infection
CYC_HUMAN	K08738	path:ko05161	Hepatitis B
CYC_HUMAN	K08738	path:ko04932	Non-alcoholic fatty liver disease (NAFLD)
CYC_HUMAN	K08738	path:ko05210	Colorectal cancer
CYC_HUMAN	K08738	path:ko05170	Human immunodeficiency virus 1 infection
CYC_HUMAN	K08738	path:ko05167	Kaposi sarcoma-associated herpesvirus infection
CYC_HUMAN	K08738	path:ko01524	Platinum drug resistance
CYC_HUMAN	K08738	path:ko05222	Small cell lung cancer
CYC_HUMAN	K08738	path:ko05134	Legionellosis
CYC_HUMAN	K08738	path:ko05010	Alzheimer disease
CYC_HUMAN	K08738	path:ko05162	Measles
CYC_HUMAN	K08738	path:ko05160	Hepatitis C
CYC_HUMAN	K08738	path:ko05200	Pathways in cancer
CYC_HUMAN	K08738	path:ko05163	Human cytomegalovirus infection
CYC_HUMAN	K08738	path:ko05164	Influenza A
CYC_HUMAN	K08738	path:ko04210	Apoptosis
CYC_HUMAN	K08738	path:ko04214	Apoptosis - fly
CYC_HUMAN	K08738	path:ko05016	Huntington disease
CYC_HUMAN	K08738	path:ko02020	Two-component system
CYC_HUMAN	K08738	path:ko04215	Apoptosis - multiple species
CYC_HUMAN	K08738	path:ko05014	Amyotrophic lateral sclerosis (ALS)
CYC_HUMAN	K08738	path:ko04115	p53 signaling pathway
CYC_HUMAN	K08738	path:ko05416	Viral myocarditis
DHCR7_HUMAN	K00213	path:ko00100	Steroid biosynthesis
DHB8_HUMAN	K13370	path:ko00061	Fatty acid biosynthesis
DHB8_HUMAN	K13370	path:ko00140	Steroid hormone biosynthesis
DHB8_HUMAN	K13370	path:ko01212	Fatty acid metabolism
DPM3_HUMAN	K09659	path:ko00510	N-Glycan biosynthesis
DYH7_HUMAN	K10408	path:ko05016	Huntington disease
DYH5_HUMAN	K10408	path:ko05016	Huntington disease
DTX2_HUMAN	K06058	path:ko04330	Notch signaling pathway
APOA5_HUMAN	K09025	path:ko03320	PPAR signaling pathway
ATP7A_HUMAN	K17686	path:ko01524	Platinum drug resistance
ATP7A_HUMAN	K17686	path:ko04016	MAPK signaling pathway - plant
BTG1_HUMAN	K14443	path:ko03018	RNA degradation
BHE40_HUMAN	K03729	path:ko04710	Circadian rhythm
BMP8A_HUMAN	K16622	path:ko04390	Hippo signaling pathway
BMP8A_HUMAN	K16622	path:ko04350	TGF-beta signaling pathway
BMP8A_HUMAN	K16622	path:ko04060	Cytokine-cytokine receptor interaction
BMP8A_HUMAN	K16622	path:ko04714	Thermogenesis
C1QA_HUMAN	K03986	path:ko05020	Prion diseases
C1QA_HUMAN	K03986	path:ko05150	Staphylococcus aureus infection
C1QA_HUMAN	K03986	path:ko05142	Chagas disease (American trypanosomiasis)
C1QA_HUMAN	K03986	path:ko05322	Systemic lupus erythematosus
C1QA_HUMAN	K03986	path:ko05133	Pertussis
C1QA_HUMAN	K03986	path:ko04610	Complement and coagulation cascades
CCG8_HUMAN	K04873	path:ko05414	Dilated cardiomyopathy (DCM)
CCG8_HUMAN	K04873	path:ko04261	Adrenergic signaling in cardiomyocytes
CCG8_HUMAN	K04873	path:ko04010	MAPK signaling pathway
CCG8_HUMAN	K04873	path:ko05410	Hypertrophic cardiomyopathy (HCM)
CCG8_HUMAN	K04873	path:ko04260	Cardiac muscle contraction
CCG8_HUMAN	K04873	path:ko05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
CCG8_HUMAN	K04873	path:ko04921	Oxytocin signaling pathway
CARM1_HUMAN	K05931	path:ko01522	Endocrine resistance
CIP4_HUMAN	K07196	path:ko04910	Insulin signaling pathway
CETP_HUMAN	K16835	path:ko04979	Cholesterol metabolism
CCR8_HUMAN	K04183	path:ko05167	Kaposi sarcoma-associated herpesvirus infection
CCR8_HUMAN	K04183	path:ko04061	Viral protein interaction with cytokine and cytokine receptor
CCR8_HUMAN	K04183	path:ko05203	Viral carcinogenesis
CCR8_HUMAN	K04183	path:ko04060	Cytokine-cytokine receptor interaction
CCR8_HUMAN	K04183	path:ko04062	Chemokine signaling pathway
CD38_HUMAN	K01242	path:ko04020	Calcium signaling pathway
CD38_HUMAN	K01242	path:ko00760	Nicotinate and nicotinamide metabolism
CD38_HUMAN	K01242	path:ko04970	Salivary secretion
CD38_HUMAN	K01242	path:ko04921	Oxytocin signaling pathway
CD38_HUMAN	K01242	path:ko04972	Pancreatic secretion
CD38_HUMAN	K01242	path:ko04640	Hematopoietic cell lineage
CO3A1_HUMAN	K19720	path:ko04611	Platelet activation
CO3A1_HUMAN	K19720	path:ko04933	AGE-RAGE signaling pathway in diabetic complications
CO3A1_HUMAN	K19720	path:ko05146	Amoebiasis
CO3A1_HUMAN	K19720	path:ko04974	Protein digestion and absorption
CO3A1_HUMAN	K19720	path:ko04926	Relaxin signaling pathway
DDIT4_HUMAN	K08270	path:ko04140	Autophagy - animal
DDIT4_HUMAN	K08270	path:ko04151	PI3K-Akt signaling pathway
DDIT4_HUMAN	K08270	path:ko05206	MicroRNAs in cancer
DDIT4_HUMAN	K08270	path:ko04150	mTOR signaling pathway
DCHS_HUMAN	K01590	path:ko00340	Histidine metabolism
DC1I1_HUMAN	K10415	path:ko04145	Phagosome
DC1I1_HUMAN	K10415	path:ko04962	Vasopressin-regulated water reabsorption
DC1I1_HUMAN	K10415	path:ko05132	Salmonella infection
DDX58_HUMAN	K12646	path:ko05168	Herpes simplex virus 1 infection
DDX58_HUMAN	K12646	path:ko04623	Cytosolic DNA-sensing pathway
DDX58_HUMAN	K12646	path:ko05160	Hepatitis C
DDX58_HUMAN	K12646	path:ko04622	RIG-I-like receptor signaling pathway
DDX58_HUMAN	K12646	path:ko04064	NF-kappa B signaling pathway
DDX58_HUMAN	K12646	path:ko05169	Epstein-Barr virus infection
DDX58_HUMAN	K12646	path:ko05164	Influenza A
DDX58_HUMAN	K12646	path:ko05161	Hepatitis B
DDX58_HUMAN	K12646	path:ko05162	Measles
DCOR_HUMAN	K01581	path:ko00480	Glutathione metabolism
DCOR_HUMAN	K01581	path:ko00330	Arginine and proline metabolism
DAPK2_HUMAN	K08803	path:ko04140	Autophagy - animal
DAPK2_HUMAN	K08803	path:ko05219	Bladder cancer
DAPK2_HUMAN	K08803	path:ko05200	Pathways in cancer
DAPP1_HUMAN	K12229	path:ko04662	B cell receptor signaling pathway
DKK1_HUMAN	K02165	path:ko04310	Wnt signaling pathway
DKK1_HUMAN	K02165	path:ko05010	Alzheimer disease
DHPR_HUMAN	K00357	path:ko00790	Folate biosynthesis
ABCB6_HUMAN	K05661	path:ko02010	ABC transporters
ABCAA_HUMAN	K05652	path:ko02010	ABC transporters
A3LT2_HUMAN	K20736	path:ko00603	Glycosphingolipid biosynthesis - globo and isoglobo series
ACAP1_HUMAN	K12489	path:ko04144	Endocytosis
ACOT1_HUMAN	K01068	path:ko04913	Ovarian steroidogenesis
ACOT1_HUMAN	K01068	path:ko00062	Fatty acid elongation
ACOT1_HUMAN	K01068	path:ko01040	Biosynthesis of unsaturated fatty acids
ACADS_HUMAN	K00248	path:ko00640	Propanoate metabolism
ACADS_HUMAN	K00248	path:ko01212	Fatty acid metabolism
ACADS_HUMAN	K00248	path:ko00280	Valine, leucine and isoleucine degradation
ACADS_HUMAN	K00248	path:ko00071	Fatty acid degradation
ACADS_HUMAN	K00248	path:ko00650	Butanoate metabolism
ACADS_HUMAN	K00248	path:ko00410	beta-Alanine metabolism
5HT5A_HUMAN	K04161	path:ko04020	Calcium signaling pathway
5HT5A_HUMAN	K04161	path:ko04726	Serotonergic synapse
5HT5A_HUMAN	K04161	path:ko04080	Neuroactive ligand-receptor interaction
5HT3E_HUMAN	K04819	path:ko04742	Taste transduction
5HT3E_HUMAN	K04819	path:ko04726	Serotonergic synapse
ABCA4_HUMAN	K05644	path:ko02010	ABC transporters
ACTY_HUMAN	K16575	path:ko05016	Huntington disease
ACTN1_HUMAN	K05699	path:ko05131	Shigellosis
ACTN1_HUMAN	K05699	path:ko04810	Regulation of actin cytoskeleton
ACTN1_HUMAN	K05699	path:ko04510	Focal adhesion
ACTN1_HUMAN	K05699	path:ko04520	Adherens junction
ACTN1_HUMAN	K05699	path:ko04530	Tight junction
ACTN1_HUMAN	K05699	path:ko04670	Leukocyte transendothelial migration
ACTN1_HUMAN	K05699	path:ko05203	Viral carcinogenesis
ACTN1_HUMAN	K05699	path:ko05322	Systemic lupus erythematosus
ACTN1_HUMAN	K05699	path:ko05146	Amoebiasis
ALG6_HUMAN	K03848	path:ko00510	N-Glycan biosynthesis
AK1BA_HUMAN	K00011	path:ko00561	Glycerolipid metabolism
AK1BA_HUMAN	K00011	path:ko00051	Fructose and mannose metabolism
AK1BA_HUMAN	K00011	path:ko00040	Pentose and glucuronate interconversions
AK1BA_HUMAN	K00011	path:ko00052	Galactose metabolism
AK1BA_HUMAN	K00011	path:ko00790	Folate biosynthesis
ACSA_HUMAN	K01895	path:ko00010	Glycolysis / Gluconeogenesis
ACSA_HUMAN	K01895	path:ko00640	Propanoate metabolism
ACSA_HUMAN	K01895	path:ko00720	Carbon fixation pathways in prokaryotes
ACSA_HUMAN	K01895	path:ko00620	Pyruvate metabolism
ACSA_HUMAN	K01895	path:ko00680	Methane metabolism
ACSA_HUMAN	K01895	path:ko00630	Glyoxylate and dicarboxylate metabolism
ARC1B_HUMAN	K05757	path:ko05131	Shigellosis
ARC1B_HUMAN	K05757	path:ko05130	Pathogenic Escherichia coli infection
ARC1B_HUMAN	K05757	path:ko04666	Fc gamma R-mediated phagocytosis
ARC1B_HUMAN	K05757	path:ko04144	Endocytosis
ARC1B_HUMAN	K05757	path:ko04810	Regulation of actin cytoskeleton
ARC1B_HUMAN	K05757	path:ko05100	Bacterial invasion of epithelial cells
ARC1B_HUMAN	K05757	path:ko05132	Salmonella infection
AT12A_HUMAN	K01544	path:ko00190	Oxidative phosphorylation
BECN1_HUMAN	K08334	path:ko05131	Shigellosis
BECN1_HUMAN	K08334	path:ko04136	Autophagy - other
BECN1_HUMAN	K08334	path:ko05017	Spinocerebellar ataxia
BECN1_HUMAN	K08334	path:ko04371	Apelin signaling pathway
BECN1_HUMAN	K08334	path:ko04137	Mitophagy - animal
BECN1_HUMAN	K08334	path:ko04140	Autophagy - animal
BECN1_HUMAN	K08334	path:ko05167	Kaposi sarcoma-associated herpesvirus infection
BECN1_HUMAN	K08334	path:ko05016	Huntington disease
BECN1_HUMAN	K08334	path:ko04215	Apoptosis - multiple species
BECN1_HUMAN	K08334	path:ko04138	Autophagy - yeast
BECN1_HUMAN	K08334	path:ko05010	Alzheimer disease
BDH2_HUMAN	K00019	path:ko00072	Synthesis and degradation of ketone bodies
BDH2_HUMAN	K00019	path:ko00650	Butanoate metabolism
CARME_HUMAN	K19787	path:ko00340	Histidine metabolism
CHM1B_HUMAN	K12197	path:ko04144	Endocytosis
CHM1B_HUMAN	K12197	path:ko04217	Necroptosis
DOXA2_HUMAN	K17232	path:ko04918	Thyroid hormone synthesis
DLG1_HUMAN	K12076	path:ko04530	Tight junction
DLG1_HUMAN	K12076	path:ko05165	Human papillomavirus infection
DLG1_HUMAN	K12076	path:ko05203	Viral carcinogenesis
DLG1_HUMAN	K12076	path:ko05166	Human T-cell leukemia virus 1 infection
DLG1_HUMAN	K12076	path:ko04660	T cell receptor signaling pathway
DLG1_HUMAN	K12076	path:ko04390	Hippo signaling pathway
DLG1_HUMAN	K12076	path:ko04391	Hippo signaling pathway - fly
E41LB_HUMAN	K21111	path:ko04530	Tight junction
ACOX1_HUMAN	K00232	path:ko04146	Peroxisome
ACOX1_HUMAN	K00232	path:ko04024	cAMP signaling pathway
ACOX1_HUMAN	K00232	path:ko00071	Fatty acid degradation
ACOX1_HUMAN	K00232	path:ko00410	beta-Alanine metabolism
ACOX1_HUMAN	K00232	path:ko01040	Biosynthesis of unsaturated fatty acids
ACOX1_HUMAN	K00232	path:ko00592	alpha-Linolenic acid metabolism
ACOX1_HUMAN	K00232	path:ko00640	Propanoate metabolism
ACOX1_HUMAN	K00232	path:ko01212	Fatty acid metabolism
ACOX1_HUMAN	K00232	path:ko03320	PPAR signaling pathway
A16L1_HUMAN	K17890	path:ko05131	Shigellosis
A16L1_HUMAN	K17890	path:ko04140	Autophagy - animal
A16L1_HUMAN	K17890	path:ko04136	Autophagy - other
A16L1_HUMAN	K17890	path:ko04138	Autophagy - yeast
A16L1_HUMAN	K17890	path:ko04621	NOD-like receptor signaling pathway
ACATN_HUMAN	K03372	path:ko00604	Glycosphingolipid biosynthesis - ganglio series
ADH1A_HUMAN	K13951	path:ko00980	Metabolism of xenobiotics by cytochrome P450
ADH1A_HUMAN	K13951	path:ko00010	Glycolysis / Gluconeogenesis
ADH1A_HUMAN	K13951	path:ko00830	Retinol metabolism
ADH1A_HUMAN	K13951	path:ko00350	Tyrosine metabolism
ADH1A_HUMAN	K13951	path:ko00982	Drug metabolism - cytochrome P450
ADH1A_HUMAN	K13951	path:ko00071	Fatty acid degradation
ADH1A_HUMAN	K13951	path:ko05204	Chemical carcinogenesis
ACSL1_HUMAN	K01897	path:ko02024	Quorum sensing
ACSL1_HUMAN	K01897	path:ko04146	Peroxisome
ACSL1_HUMAN	K01897	path:ko04216	Ferroptosis
ACSL1_HUMAN	K01897	path:ko00071	Fatty acid degradation
ACSL1_HUMAN	K01897	path:ko04714	Thermogenesis
ACSL1_HUMAN	K01897	path:ko00061	Fatty acid biosynthesis
ACSL1_HUMAN	K01897	path:ko04920	Adipocytokine signaling pathway
ACSL1_HUMAN	K01897	path:ko01212	Fatty acid metabolism
ACSL1_HUMAN	K01897	path:ko03320	PPAR signaling pathway
ADH6_HUMAN	K13952	path:ko00980	Metabolism of xenobiotics by cytochrome P450
ADH6_HUMAN	K13952	path:ko00010	Glycolysis / Gluconeogenesis
ADH6_HUMAN	K13952	path:ko00830	Retinol metabolism
ADH6_HUMAN	K13952	path:ko00350	Tyrosine metabolism
ADH6_HUMAN	K13952	path:ko00982	Drug metabolism - cytochrome P450
ADH6_HUMAN	K13952	path:ko00071	Fatty acid degradation
ADH6_HUMAN	K13952	path:ko05204	Chemical carcinogenesis
ADA17_HUMAN	K06059	path:ko04330	Notch signaling pathway
ADA17_HUMAN	K06059	path:ko05120	Epithelial cell signaling in Helicobacter pylori infection
ADA17_HUMAN	K06059	path:ko05010	Alzheimer disease
AGT2_HUMAN	K00827	path:ko00260	Glycine, serine and threonine metabolism
AGT2_HUMAN	K00827	path:ko00270	Cysteine and methionine metabolism
AGT2_HUMAN	K00827	path:ko00280	Valine, leucine and isoleucine degradation
AGT2_HUMAN	K00827	path:ko00250	Alanine, aspartate and glutamate metabolism
ARI1B_HUMAN	K11653	path:ko05225	Hepatocellular carcinoma
ARI1B_HUMAN	K11653	path:ko04714	Thermogenesis
ASGL1_HUMAN	K13051	path:ko00460	Cyanoamino acid metabolism
ASGL1_HUMAN	K13051	path:ko00250	Alanine, aspartate and glutamate metabolism
B2L11_HUMAN	K16341	path:ko01521	EGFR tyrosine kinase inhibitor resistance
B2L11_HUMAN	K16341	path:ko04151	PI3K-Akt signaling pathway
B2L11_HUMAN	K16341	path:ko05206	MicroRNAs in cancer
B2L11_HUMAN	K16341	path:ko05200	Pathways in cancer
B2L11_HUMAN	K16341	path:ko05169	Epstein-Barr virus infection
B2L11_HUMAN	K16341	path:ko04210	Apoptosis
B2L11_HUMAN	K16341	path:ko04932	Non-alcoholic fatty liver disease (NAFLD)
B2L11_HUMAN	K16341	path:ko05210	Colorectal cancer
B2L11_HUMAN	K16341	path:ko04068	FoxO signaling pathway
B2L11_HUMAN	K16341	path:ko04215	Apoptosis - multiple species
BUB1_HUMAN	K02178	path:ko04110	Cell cycle
BUB1_HUMAN	K02178	path:ko04914	Progesterone-mediated oocyte maturation
BUB1_HUMAN	K02178	path:ko04114	Oocyte meiosis
BUB1_HUMAN	K02178	path:ko04113	Meiosis - yeast
BUB1_HUMAN	K02178	path:ko04111	Cell cycle - yeast
BNI3L_HUMAN	K15465	path:ko04137	Mitophagy - animal
BPNT1_HUMAN	K01082	path:ko00920	Sulfur metabolism
CCL7_HUMAN	K05509	path:ko04061	Viral protein interaction with cytokine and cytokine receptor
CCL7_HUMAN	K05509	path:ko04657	IL-17 signaling pathway
CCL7_HUMAN	K05509	path:ko04060	Cytokine-cytokine receptor interaction
CCL7_HUMAN	K05509	path:ko04062	Chemokine signaling pathway
CCL23_HUMAN	K05511	path:ko04061	Viral protein interaction with cytokine and cytokine receptor
CCL23_HUMAN	K05511	path:ko04060	Cytokine-cytokine receptor interaction
CCL23_HUMAN	K05511	path:ko04062	Chemokine signaling pathway
CARD6_HUMAN	K12797	path:ko04621	NOD-like receptor signaling pathway
CAPZB_HUMAN	K10365	path:ko04144	Endocytosis
CD8B_HUMAN	K06459	path:ko04514	Cell adhesion molecules (CAMs)
CD8B_HUMAN	K06459	path:ko04612	Antigen processing and presentation
CD8B_HUMAN	K06459	path:ko05340	Primary immunodeficiency
CD8B_HUMAN	K06459	path:ko04660	T cell receptor signaling pathway
CD8B_HUMAN	K06459	path:ko04640	Hematopoietic cell lineage
CNCG_HUMAN	K13760	path:ko00230	Purine metabolism
CLH1_HUMAN	K04646	path:ko04961	Endocrine and other factor-regulated calcium reabsorption
CLH1_HUMAN	K04646	path:ko05016	Huntington disease
CLH1_HUMAN	K04646	path:ko04721	Synaptic vesicle cycle
CLH1_HUMAN	K04646	path:ko04144	Endocytosis
CLH1_HUMAN	K04646	path:ko05100	Bacterial invasion of epithelial cells
CLH1_HUMAN	K04646	path:ko04142	Lysosome
1433B_HUMAN	K16197	path:ko05160	Hepatitis C
1433B_HUMAN	K16197	path:ko04151	PI3K-Akt signaling pathway
1433B_HUMAN	K16197	path:ko04212	Longevity regulating pathway - worm
1433B_HUMAN	K16197	path:ko04391	Hippo signaling pathway - fly
1433B_HUMAN	K16197	path:ko04114	Oocyte meiosis
1433B_HUMAN	K16197	path:ko05161	Hepatitis B
1433B_HUMAN	K16197	path:ko04110	Cell cycle
1433B_HUMAN	K16197	path:ko04013	MAPK signaling pathway - fly
1433B_HUMAN	K16197	path:ko05203	Viral carcinogenesis
1433B_HUMAN	K16197	path:ko04390	Hippo signaling pathway
5HT3A_HUMAN	K04819	path:ko04742	Taste transduction
5HT3A_HUMAN	K04819	path:ko04726	Serotonergic synapse
ACYP1_HUMAN	K01512	path:ko00627	Aminobenzoate degradation
ACYP1_HUMAN	K01512	path:ko00620	Pyruvate metabolism
ACSL6_HUMAN	K01897	path:ko02024	Quorum sensing
ACSL6_HUMAN	K01897	path:ko04146	Peroxisome
ACSL6_HUMAN	K01897	path:ko04216	Ferroptosis
ACSL6_HUMAN	K01897	path:ko00071	Fatty acid degradation
ACSL6_HUMAN	K01897	path:ko04714	Thermogenesis
ACSL6_HUMAN	K01897	path:ko00061	Fatty acid biosynthesis
ACSL6_HUMAN	K01897	path:ko04920	Adipocytokine signaling pathway
ACSL6_HUMAN	K01897	path:ko01212	Fatty acid metabolism
ACSL6_HUMAN	K01897	path:ko03320	PPAR signaling pathway
ADCY7_HUMAN	K08047	path:ko04072	Phospholipase D signaling pathway
ADCY7_HUMAN	K08047	path:ko04913	Ovarian steroidogenesis
ADCY7_HUMAN	K08047	path:ko04611	Platelet activation
ADCY7_HUMAN	K08047	path:ko04024	cAMP signaling pathway
ADCY7_HUMAN	K08047	path:ko04970	Salivary secretion
ADCY7_HUMAN	K08047	path:ko04921	Oxytocin signaling pathway
ADCY7_HUMAN	K08047	path:ko04211	Longevity regulating pathway
ADCY7_HUMAN	K08047	path:ko04911	Insulin secretion
ADCY7_HUMAN	K08047	path:ko04540	Gap junction
ADCY7_HUMAN	K08047	path:ko04926	Relaxin signaling pathway
ADCY7_HUMAN	K08047	path:ko04213	Longevity regulating pathway - multiple species
ADCY7_HUMAN	K08047	path:ko04915	Estrogen signaling pathway
ADCY7_HUMAN	K08047	path:ko04727	GABAergic synapse
ADCY7_HUMAN	K08047	path:ko04724	Glutamatergic synapse
ADCY7_HUMAN	K08047	path:ko05032	Morphine addiction
ADCY7_HUMAN	K08047	path:ko05200	Pathways in cancer
ADCY7_HUMAN	K08047	path:ko04022	cGMP-PKG signaling pathway
ADCY7_HUMAN	K08047	path:ko04371	Apelin signaling pathway
ADCY7_HUMAN	K08047	path:ko04928	Parathyroid hormone synthesis, secretion and action
ADCY7_HUMAN	K08047	path:ko04714	Thermogenesis
ADCY7_HUMAN	K08047	path:ko04270	Vascular smooth muscle contraction
ADCY7_HUMAN	K08047	path:ko04912	GnRH signaling pathway
ADCY7_HUMAN	K08047	path:ko05414	Dilated cardiomyopathy (DCM)
ADCY7_HUMAN	K08047	path:ko04925	Aldosterone synthesis and secretion
ADCY7_HUMAN	K08047	path:ko04261	Adrenergic signaling in cardiomyocytes
ADCY7_HUMAN	K08047	path:ko04062	Chemokine signaling pathway
ADCY7_HUMAN	K08047	path:ko04923	Regulation of lipolysis in adipocytes
ADCY7_HUMAN	K08047	path:ko04713	Circadian entrainment
ADCY7_HUMAN	K08047	path:ko04972	Pancreatic secretion
ADCY7_HUMAN	K08047	path:ko04934	Cushing syndrome
ADCY7_HUMAN	K08047	path:ko01522	Endocrine resistance
ADCY7_HUMAN	K08047	path:ko04750	Inflammatory mediator regulation of TRP channels
ADCY7_HUMAN	K08047	path:ko04976	Bile secretion
ADCY7_HUMAN	K08047	path:ko04723	Retrograde endocannabinoid signaling
ADCY7_HUMAN	K08047	path:ko04918	Thyroid hormone synthesis
ADCY7_HUMAN	K08047	path:ko04020	Calcium signaling pathway
ADCY7_HUMAN	K08047	path:ko04015	Rap1 signaling pathway
ADCY7_HUMAN	K08047	path:ko04914	Progesterone-mediated oocyte maturation
ADCY7_HUMAN	K08047	path:ko05163	Human cytomegalovirus infection
ADCY7_HUMAN	K08047	path:ko04725	Cholinergic synapse
ADCY7_HUMAN	K08047	path:ko04114	Oocyte meiosis
ADCY7_HUMAN	K08047	path:ko04916	Melanogenesis
ADCY7_HUMAN	K08047	path:ko00230	Purine metabolism
ADCY7_HUMAN	K08047	path:ko04971	Gastric acid secretion
